assertion_id,building_id,field_name,asserted_value,source_keys,confidence,needs_review,research_note
CHI-B1860-017-A01,CHI-B1860-017,existence_and_identity,Soldiers' Rest,ANDREAS2_CIVILWAR,high,true,"Opened January 22, 1864; contained dining room, three bunk rooms, and kitchen. Approximate removal after war needs confirmation."
CHI-B1860-017-A02,CHI-B1860-017,year_completed,1864,ANDREAS2_CIVILWAR,high,true,"Opened January 22, 1864; contained dining room, three bunk rooms, and kitchen. Approximate removal after war needs confirmation."
CHI-B1860-017-A03,CHI-B1860-017,historical_address,Lake shore near Dearborn Park,ANDREAS2_CIVILWAR,high,true,"Opened January 22, 1864; contained dining room, three bunk rooms, and kitchen. Approximate removal after war needs confirmation."
CHI-B1860-017-A04,CHI-B1860-017,architect_or_builder,Post quartermaster,ANDREAS2_CIVILWAR,high,true,"Opened January 22, 1864; contained dining room, three bunk rooms, and kitchen. Approximate removal after war needs confirmation."
CHI-B1860-017-A05,CHI-B1860-017,year_demolished,1865,ANDREAS2_CIVILWAR,high,true,"Opened January 22, 1864; contained dining room, three bunk rooms, and kitchen. Approximate removal after war needs confirmation."
CHI-B1860-017-A06,CHI-B1860-017,fire_fate_1871,not exposed,ANDREAS2_CIVILWAR,high,true,"Opened January 22, 1864; contained dining room, three bunk rooms, and kitchen. Approximate removal after war needs confirmation."
CHI-B1860-018-A01,CHI-B1860-018,existence_and_identity,Chicago Soldiers' Home,ANDREAS2_CIVILWAR;CITY_SOLDIERS,high,false,"First plain brick wing opened May 13, 1864; main 65-by-65-foot building erected 1865-66 and opened May 10, 1866. Later additions surround original fabric."
CHI-B1860-018-A02,CHI-B1860-018,year_completed,1866,ANDREAS2_CIVILWAR;CITY_SOLDIERS,high,false,"First plain brick wing opened May 13, 1864; main 65-by-65-foot building erected 1865-66 and opened May 10, 1866. Later additions surround original fabric."
CHI-B1860-018-A03,CHI-B1860-018,historical_address,Douglas Place at Thirty-fifth Street and Lake Avenue,ANDREAS2_CIVILWAR;CITY_SOLDIERS,high,false,"First plain brick wing opened May 13, 1864; main 65-by-65-foot building erected 1865-66 and opened May 10, 1866. Later additions surround original fabric."
CHI-B1860-018-A04,CHI-B1860-018,architect_or_builder,William W. Boyington,ANDREAS2_CIVILWAR;CITY_SOLDIERS,high,false,"First plain brick wing opened May 13, 1864; main 65-by-65-foot building erected 1865-66 and opened May 10, 1866. Later additions surround original fabric."
CHI-B1860-018-A05,CHI-B1860-018,fire_fate_1871,survived,ANDREAS2_CIVILWAR;CITY_SOLDIERS,high,false,"First plain brick wing opened May 13, 1864; main 65-by-65-foot building erected 1865-66 and opened May 10, 1866. Later additions surround original fabric."
CHI-B1860-019-A01,CHI-B1860-019,existence_and_identity,Holy Family boys' school,ANDREAS2_CATHOLIC,high,true,"Built in 1864. Exact address, architect, and final disposition need parish-archive research."
CHI-B1860-019-A02,CHI-B1860-019,year_completed,1864,ANDREAS2_CATHOLIC,high,true,"Built in 1864. Exact address, architect, and final disposition need parish-archive research."
CHI-B1860-019-A03,CHI-B1860-019,historical_address,A few blocks east of Holy Family Church,ANDREAS2_CATHOLIC,high,true,"Built in 1864. Exact address, architect, and final disposition need parish-archive research."
CHI-B1860-019-A04,CHI-B1860-019,fire_fate_1871,unknown,ANDREAS2_CATHOLIC,high,true,"Built in 1864. Exact address, architect, and final disposition need parish-archive research."
CHI-B1860-020-A01,CHI-B1860-020,existence_and_identity,Grace Methodist Episcopal Church complex,ANDREAS2_PROTESTANT,high,false,"Chapel dedicated July 3, 1864; main foundations laid 1866, superstructure 1867, completion/dedication 1868; destroyed October 9, 1871."
CHI-B1860-020-A02,CHI-B1860-020,year_completed,1868,ANDREAS2_PROTESTANT,high,false,"Chapel dedicated July 3, 1864; main foundations laid 1866, superstructure 1867, completion/dedication 1868; destroyed October 9, 1871."
CHI-B1860-020-A03,CHI-B1860-020,historical_address,Northwest corner LaSalle Street and Chicago Avenue,ANDREAS2_PROTESTANT,high,false,"Chapel dedicated July 3, 1864; main foundations laid 1866, superstructure 1867, completion/dedication 1868; destroyed October 9, 1871."
CHI-B1860-020-A04,CHI-B1860-020,year_demolished,1871,ANDREAS2_PROTESTANT,high,false,"Chapel dedicated July 3, 1864; main foundations laid 1866, superstructure 1867, completion/dedication 1868; destroyed October 9, 1871."
CHI-B1860-020-A05,CHI-B1860-020,fire_fate_1871,destroyed,ANDREAS2_PROTESTANT,high,false,"Chapel dedicated July 3, 1864; main foundations laid 1866, superstructure 1867, completion/dedication 1868; destroyed October 9, 1871."
CHI-B1860-021-A01,CHI-B1860-021,existence_and_identity,Trinity Methodist Episcopal Church,ANDREAS2_PROTESTANT,high,true,"Dedicated April 10, 1864; property sold in 1870 for replacement construction. Thus the building survived the Great Fire but its later fate is unresolved."
CHI-B1860-021-A02,CHI-B1860-021,year_completed,1864,ANDREAS2_PROTESTANT,high,true,"Dedicated April 10, 1864; property sold in 1870 for replacement construction. Thus the building survived the Great Fire but its later fate is unresolved."
CHI-B1860-021-A03,CHI-B1860-021,historical_address,Indiana Avenue and Twenty-first Street,ANDREAS2_PROTESTANT,high,true,"Dedicated April 10, 1864; property sold in 1870 for replacement construction. Thus the building survived the Great Fire but its later fate is unresolved."
CHI-B1860-021-A04,CHI-B1860-021,fire_fate_1871,survived,ANDREAS2_PROTESTANT,high,true,"Dedicated April 10, 1864; property sold in 1870 for replacement construction. Thus the building survived the Great Fire but its later fate is unresolved."
CHI-B1860-022-A01,CHI-B1860-022,existence_and_identity,Chamber of Commerce Building,ANDREAS2_COMMERCE,high,false,"Cornerstone September 11, 1864; completed August 28, 1865; 93 by 180 feet; explicitly destroyed in 1871."
CHI-B1860-022-A02,CHI-B1860-022,year_completed,1865,ANDREAS2_COMMERCE,high,false,"Cornerstone September 11, 1864; completed August 28, 1865; 93 by 180 feet; explicitly destroyed in 1871."
CHI-B1860-022-A03,CHI-B1860-022,historical_address,Southeast corner Washington and LaSalle Streets,ANDREAS2_COMMERCE,high,false,"Cornerstone September 11, 1864; completed August 28, 1865; 93 by 180 feet; explicitly destroyed in 1871."
CHI-B1860-022-A04,CHI-B1860-022,year_demolished,1871,ANDREAS2_COMMERCE,high,false,"Cornerstone September 11, 1864; completed August 28, 1865; 93 by 180 feet; explicitly destroyed in 1871."
CHI-B1860-022-A05,CHI-B1860-022,fire_fate_1871,destroyed,ANDREAS2_COMMERCE,high,false,"Cornerstone September 11, 1864; completed August 28, 1865; 93 by 180 feet; explicitly destroyed in 1871."
CHI-B1860-023-A01,CHI-B1860-023,existence_and_identity,Union Stock Yard original complex,EOC_STOCKYARD;ANDREAS2_CIVILWAR,high,true,"Opened Christmas Day 1865. This grouped complex needs later decomposition into pens, exchange, hotel, rail structures, and utilities; original 1865 gate is not the surviving 1875 gate."
CHI-B1860-023-A02,CHI-B1860-023,year_completed,1865,EOC_STOCKYARD;ANDREAS2_CIVILWAR,high,true,"Opened Christmas Day 1865. This grouped complex needs later decomposition into pens, exchange, hotel, rail structures, and utilities; original 1865 gate is not the surviving 1875 gate."
CHI-B1860-023-A03,CHI-B1860-023,historical_address,"Exchange Avenue and Halsted Street, then outside city limits",EOC_STOCKYARD;ANDREAS2_CIVILWAR,high,true,"Opened Christmas Day 1865. This grouped complex needs later decomposition into pens, exchange, hotel, rail structures, and utilities; original 1865 gate is not the surviving 1875 gate."
CHI-B1860-023-A04,CHI-B1860-023,year_demolished,1971,EOC_STOCKYARD;ANDREAS2_CIVILWAR,high,true,"Opened Christmas Day 1865. This grouped complex needs later decomposition into pens, exchange, hotel, rail structures, and utilities; original 1865 gate is not the surviving 1875 gate."
CHI-B1860-023-A05,CHI-B1860-023,fire_fate_1871,survived,EOC_STOCKYARD;ANDREAS2_CIVILWAR,high,true,"Opened Christmas Day 1865. This grouped complex needs later decomposition into pens, exchange, hotel, rail structures, and utilities; original 1865 gate is not the surviving 1875 gate."
CHI-B1860-024-A01,CHI-B1860-024,existence_and_identity,Crosby's Opera House,ANDREAS2_DRAMA,high,false,"Completed spring 1865 for reported $600,000; first performance April 20 after Lincoln-assassination postponement; destroyed in 1871."
CHI-B1860-024-A02,CHI-B1860-024,year_completed,1865,ANDREAS2_DRAMA,high,false,"Completed spring 1865 for reported $600,000; first performance April 20 after Lincoln-assassination postponement; destroyed in 1871."
CHI-B1860-024-A03,CHI-B1860-024,historical_address,North side Washington Street between State and Dearborn Streets,ANDREAS2_DRAMA,high,false,"Completed spring 1865 for reported $600,000; first performance April 20 after Lincoln-assassination postponement; destroyed in 1871."
CHI-B1860-024-A04,CHI-B1860-024,architect_or_builder,William W. Boyington; assistant John W. Roberts; multiple named contractors,ANDREAS2_DRAMA,high,false,"Completed spring 1865 for reported $600,000; first performance April 20 after Lincoln-assassination postponement; destroyed in 1871."
CHI-B1860-024-A05,CHI-B1860-024,year_demolished,1871,ANDREAS2_DRAMA,high,false,"Completed spring 1865 for reported $600,000; first performance April 20 after Lincoln-assassination postponement; destroyed in 1871."
CHI-B1860-024-A06,CHI-B1860-024,fire_fate_1871,destroyed,ANDREAS2_DRAMA,high,false,"Completed spring 1865 for reported $600,000; first performance April 20 after Lincoln-assassination postponement; destroyed in 1871."
CHI-B1860-025-A01,CHI-B1860-025,existence_and_identity,Eighth Presbyterian Church,ANDREAS2_PROTESTANT,high,true,"First chapel dedicated February 9, 1865 and removed; replacement basement occupied December 1866 and main room June 1867. West-side location supports survival, but later fate needs confirmation."
CHI-B1860-025-A02,CHI-B1860-025,year_completed,1867,ANDREAS2_PROTESTANT,high,true,"First chapel dedicated February 9, 1865 and removed; replacement basement occupied December 1866 and main room June 1867. West-side location supports survival, but later fate needs confirmation."
CHI-B1860-025-A03,CHI-B1860-025,historical_address,Northwest corner Washington and Robey Streets,ANDREAS2_PROTESTANT,high,true,"First chapel dedicated February 9, 1865 and removed; replacement basement occupied December 1866 and main room June 1867. West-side location supports survival, but later fate needs confirmation."
CHI-B1860-025-A04,CHI-B1860-025,fire_fate_1871,survived,ANDREAS2_PROTESTANT,high,true,"First chapel dedicated February 9, 1865 and removed; replacement basement occupied December 1866 and main room June 1867. West-side location supports survival, but later fate needs confirmation."
CHI-B1860-026-A01,CHI-B1860-026,existence_and_identity,Park Avenue Methodist Episcopal Church,ANDREAS2_PROTESTANT,high,true,"Dedicated in 1865 for $10,000; used by the Relief Society immediately after the Great Fire, directly demonstrating survival."
CHI-B1860-026-A02,CHI-B1860-026,year_completed,1865,ANDREAS2_PROTESTANT,high,true,"Dedicated in 1865 for $10,000; used by the Relief Society immediately after the Great Fire, directly demonstrating survival."
CHI-B1860-026-A03,CHI-B1860-026,historical_address,Southeast corner Robey Street and Park Avenue,ANDREAS2_PROTESTANT,high,true,"Dedicated in 1865 for $10,000; used by the Relief Society immediately after the Great Fire, directly demonstrating survival."
CHI-B1860-026-A04,CHI-B1860-026,fire_fate_1871,survived,ANDREAS2_PROTESTANT,high,true,"Dedicated in 1865 for $10,000; used by the Relief Society immediately after the Great Fire, directly demonstrating survival."
CHI-B1860-027-A01,CHI-B1860-027,existence_and_identity,New England Congregational Church,ANDREAS2_PROTESTANT,high,true,"Cornerstone August 10, 1865; dedicated February 7, 1867; explicitly destroyed in the Great Fire."
CHI-B1860-027-A02,CHI-B1860-027,year_completed,1867,ANDREAS2_PROTESTANT,high,true,"Cornerstone August 10, 1865; dedicated February 7, 1867; explicitly destroyed in the Great Fire."
CHI-B1860-027-A03,CHI-B1860-027,historical_address,White and Dearborn Streets,ANDREAS2_PROTESTANT,high,true,"Cornerstone August 10, 1865; dedicated February 7, 1867; explicitly destroyed in the Great Fire."
CHI-B1860-027-A04,CHI-B1860-027,year_demolished,1871,ANDREAS2_PROTESTANT,high,true,"Cornerstone August 10, 1865; dedicated February 7, 1867; explicitly destroyed in the Great Fire."
CHI-B1860-027-A05,CHI-B1860-027,fire_fate_1871,destroyed,ANDREAS2_PROTESTANT,high,true,"Cornerstone August 10, 1865; dedicated February 7, 1867; explicitly destroyed in the Great Fire."
CHI-B1860-028-A01,CHI-B1860-028,existence_and_identity,Plymouth Congregational Church,ANDREAS2_PROTESTANT,high,true,"Lecture rooms dedicated April 15, 1866; main auditorium completed October 1 and dedicated October 13, 1867; cost $100,000 and seated 1,500. Fire fate not stated in cited passage."
CHI-B1860-028-A02,CHI-B1860-028,year_completed,1867,ANDREAS2_PROTESTANT,high,true,"Lecture rooms dedicated April 15, 1866; main auditorium completed October 1 and dedicated October 13, 1867; cost $100,000 and seated 1,500. Fire fate not stated in cited passage."
CHI-B1860-028-A03,CHI-B1860-028,historical_address,Wabash Avenue and Eldridge Court,ANDREAS2_PROTESTANT,high,true,"Lecture rooms dedicated April 15, 1866; main auditorium completed October 1 and dedicated October 13, 1867; cost $100,000 and seated 1,500. Fire fate not stated in cited passage."
