Construction Year,Building / Identifying Name,Address,Torn Down / Destroyed,Status / Outcome,Construction Date Text,Architect,Source Class,Source As Of,Source URL,Notes,Confidence
1961,University Park CA,1451 E. 55th Street,,Present in City energy-benchmarking inventory (latest record 2023); demolition/loss not independently established,1961,,Chicago Energy Benchmarking,2023,https://data.cityofchicago.org/d/xq83-jr8c,Reporting status: Submitted; Property type: Multifamily Housing; Year Built is owner-reported and may reflect a complete renovation for some properties.,Medium
1962,(IL397) - 1440 N Lake Shore Drive (1440 N. Lake Shore Drive),1440 N. Lake Shore Drive,,Present in City energy-benchmarking inventory (latest record 2023); demolition/loss not independently established,1962,,Chicago Energy Benchmarking,2023,https://data.cityofchicago.org/d/xq83-jr8c,Reporting status: Submitted; Property type: Multifamily Housing; Year Built is owner-reported and may reflect a complete renovation for some properties.,Medium
1962,(IL614) - Constellation Condominium Association (1555 N Dearborn Parkway),1555 N Dearborn Parkway,,Present in City energy-benchmarking inventory (latest record 2023); demolition/loss not independently established,1962,,Chicago Energy Benchmarking,2023,https://data.cityofchicago.org/d/xq83-jr8c,Reporting status: Submitted; Property type: Multifamily Housing; Year Built is owner-reported and may reflect a complete renovation for some properties.,Medium
1962,111 West Jackson,111 West Jackson Blvd,,Present in City energy-benchmarking inventory (latest record 2023); demolition/loss not independently established,1962,,Chicago Energy Benchmarking,2023,https://data.cityofchicago.org/d/xq83-jr8c,Reporting status: Submitted; Property type: Office; Year Built is owner-reported and may reflect a complete renovation for some properties.,Medium
1962,1330 N. Dearborn Apartments,1330 N. Dearborn St.,,Present in City energy-benchmarking inventory (latest record 2023); demolition/loss not independently established,1962,,Chicago Energy Benchmarking,2023,https://data.cityofchicago.org/d/xq83-jr8c,Reporting status: Submitted; Property type: Multifamily Housing; Year Built is owner-reported and may reflect a complete renovation for some properties.,Medium
1962,1400 State Parkway Condominium Association,1400 N State Pkwy,,Present in City energy-benchmarking inventory (latest record 2022); demolition/loss not independently established,1962,,Chicago Energy Benchmarking,2022,https://data.cityofchicago.org/d/xq83-jr8c,Reporting status: Submitted Data; Property type: Multifamily Housing; Year Built is owner-reported and may reflect a complete renovation for some properties.,Medium
1962,1825 W Lawrence Ave,1825 W Lawrence Ave,,Present in City energy-benchmarking inventory (latest record 2021); demolition/loss not independently established,1962,,Chicago Energy Benchmarking,2021,https://data.cityofchicago.org/d/xq83-jr8c,Reporting status: Not Submitted; Property type: Bank Branch; Year Built is owner-reported and may reflect a complete renovation for some properties.,Medium
1962,21 East Chestnut Condominium Association,21 East Chestnut Street,,Present in City energy-benchmarking inventory (latest record 2023); demolition/loss not independently established,1962,,Chicago Energy Benchmarking,2023,https://data.cityofchicago.org/d/xq83-jr8c,Reporting status: Submitted; Property type: Multifamily Housing; Year Built is owner-reported and may reflect a complete renovation for some properties.,Medium
1962,2424 N Clark St,2424 N Clark St,,Present in City energy-benchmarking inventory (latest record 2023); demolition/loss not independently established,1962,,Chicago Energy Benchmarking,2023,https://data.cityofchicago.org/d/xq83-jr8c,Reporting status: Submitted; Property type: Multifamily Housing; Year Built is owner-reported and may reflect a complete renovation for some properties.,Medium
1962,3550 N Lake Shore Drive,3550 N Lake Shore Dr.,,Present in City energy-benchmarking inventory (latest record 2023); demolition/loss not independently established,1962,,Chicago Energy Benchmarking,2023,https://data.cityofchicago.org/d/xq83-jr8c,Reporting status: Submitted; Property type: Multifamily Housing; Year Built is owner-reported and may reflect a complete renovation for some properties.,Medium
1962,535 North Michigan,535 North Michigan Avenue,,Present in City energy-benchmarking inventory (latest record 2023); demolition/loss not independently established,1962,,Chicago Energy Benchmarking,2023,https://data.cityofchicago.org/d/xq83-jr8c,Reporting status: Submitted; Property type: Multifamily Housing; Year Built is owner-reported and may reflect a complete renovation for some properties.,Medium
1962,5401 S Hyde Park Condominium,5401 S. Hyde Park Blvd.,,Present in City energy-benchmarking inventory (latest record 2023); demolition/loss not independently established,1962,,Chicago Energy Benchmarking,2023,https://data.cityofchicago.org/d/xq83-jr8c,Reporting status: Submitted; Property type: Multifamily Housing; Year Built is owner-reported and may reflect a complete renovation for some properties.,Medium
1962,5757 N. Sheridan Condominium Association,5757 N. Sheridan,,Present in City energy-benchmarking inventory (latest record 2023); demolition/loss not independently established,1962,,Chicago Energy Benchmarking,2023,https://data.cityofchicago.org/d/xq83-jr8c,Reporting status: Submitted; Property type: Multifamily Housing; Year Built is owner-reported and may reflect a complete renovation for some properties.,Medium
1962,645 North Michigan,645 North Michigan Avenue,,Present in City energy-benchmarking inventory (latest record 2023); demolition/loss not independently established,1962,,Chicago Energy Benchmarking,2023,https://data.cityofchicago.org/d/xq83-jr8c,Reporting status: Submitted; Property type: Office; Year Built is owner-reported and may reflect a complete renovation for some properties.,Medium
1962,Alcott and Bryant,1455-1460 North Sandburg,,Present in City energy-benchmarking inventory (latest record 2023); demolition/loss not independently established,1962,,Chicago Energy Benchmarking,2023,https://data.cityofchicago.org/d/xq83-jr8c,Reporting status: Submitted; Property type: Multifamily Housing; Year Built is owner-reported and may reflect a complete renovation for some properties.,Medium
1962,Austin 1900 Building,1900 n. Austin,,Present in City energy-benchmarking inventory (latest record 2015); demolition/loss not independently established,1962,,Chicago Energy Benchmarking,2015,https://data.cityofchicago.org/d/xq83-jr8c,Reporting status: Submitted; Property type: Distribution Center; Year Built is owner-reported and may reflect a complete renovation for some properties.,Medium
1962,Brandon Shores Condo Association,6150 N Kenmore,,Present in City energy-benchmarking inventory (latest record 2023); demolition/loss not independently established,1962,,Chicago Energy Benchmarking,2023,https://data.cityofchicago.org/d/xq83-jr8c,Reporting status: Submitted; Property type: Multifamily Housing; Year Built is owner-reported and may reflect a complete renovation for some properties.,Medium
1962,Chatham Park Village,737 E 83rd Place,,Present in City energy-benchmarking inventory (latest record 2015); demolition/loss not independently established,1962,,Chicago Energy Benchmarking,2015,https://data.cityofchicago.org/d/xq83-jr8c,Reporting status: Submitted; Property type: Multifamily Housing; Year Built is owner-reported and may reflect a complete renovation for some properties.,Medium
1962,Chicago Lakeshore Hospital,4840 N Marine Dr,,Present in City energy-benchmarking inventory (latest record 2021); demolition/loss not independently established,1962,,Chicago Energy Benchmarking,2021,https://data.cityofchicago.org/d/xq83-jr8c,Reporting status: Exempt; Property type: Other - Specialty Hospital; Year Built is owner-reported and may reflect a complete renovation for some properties.,Medium
1962,Dulles,6311 S Calumet Ave,,Present in City energy-benchmarking inventory (latest record 2023); demolition/loss not independently established,1962,,Chicago Energy Benchmarking,2023,https://data.cityofchicago.org/d/xq83-jr8c,Reporting status: Submitted; Property type: K-12 School; Year Built is owner-reported and may reflect a complete renovation for some properties.,Medium
1962,"Ericson Scholastic Academy, Leif -CPS",3600 W 5th Ave,,Present in City energy-benchmarking inventory (latest record 2022); demolition/loss not independently established,1962,,Chicago Energy Benchmarking,2022,https://data.cityofchicago.org/d/xq83-jr8c,Reporting status: Submitted Data; Property type: K-12 School; Year Built is owner-reported and may reflect a complete renovation for some properties.,Medium
1962,Eugenie Lane Apartments,235 W. Eugenie Street,,Current City individual-landmark record (2026); no loss year identified in source,1962,Ben Weese,City individual landmark,2026-04-17,https://data.cityofchicago.org/d/uct4-hrvh,Designation date: 10/16/2023,High
1962,Galvin Library,35 W 33rd Street,,Present in City energy-benchmarking inventory (latest record 2021); demolition/loss not independently established,1962,,Chicago Energy Benchmarking,2021,https://data.cityofchicago.org/d/xq83-jr8c,Reporting status: Submitted; Property type: College/University; Year Built is owner-reported and may reflect a complete renovation for some properties.,Medium
1962,Garfield (James) Park — Fieldhouse A1,,,Active in Park District inventory,1962,,Chicago Park District building inventory,2016-11-04,https://data.cityofchicago.org/d/u7uu-j2ma,"Building type: Fieldhouse A1. Location: (41.875891, -87.716366)",Medium
1962,Hales Franciscan,4930 S Cottage Grove Ave,,Present in City energy-benchmarking inventory (latest record 2021); demolition/loss not independently established,1962,,Chicago Energy Benchmarking,2021,https://data.cityofchicago.org/d/xq83-jr8c,Reporting status: Not Submitted; Property type: K-12 School; Year Built is owner-reported and may reflect a complete renovation for some properties.,Medium
1962,Healy,3010 S Parnell Ave,,Present in City energy-benchmarking inventory (latest record 2023); demolition/loss not independently established,1962,,Chicago Energy Benchmarking,2023,https://data.cityofchicago.org/d/xq83-jr8c,Reporting status: Submitted; Property type: K-12 School; Year Built is owner-reported and may reflect a complete renovation for some properties.,Medium
1962,Herman Hall,3241 S Federal Street,,Present in City energy-benchmarking inventory (latest record 2021); demolition/loss not independently established,1962,,Chicago Energy Benchmarking,2021,https://data.cityofchicago.org/d/xq83-jr8c,Reporting status: Submitted; Property type: College/University; Year Built is owner-reported and may reflect a complete renovation for some properties.,Medium
